SAG	Sample	Sample feature	FACS mode	Estimated cell diameter (μm)	WGA-X Cp (h)	Raw read count	Assembly size (bp)	Final contigs count	Max contig length	GC content (%)	Genome completeness (%)	Estimated genome size (Mbp)	SSU contig	SSU classification CREST/SILVA	Screened 16S Crest/SILVA	Lineage	Phylum	PUFA	acyl_amino_acids	arylpolyene	bacteriocin	bacteriocin.nrps	bacteriocin.terpene	ectoine	hserlactone	ladderane	lantipeptide	lantipeptide.nrps	lassopeptide	microcin	nrps	nucleoside	other	otherks	otherks.butyrolactone.nrps	phosphonate	phosphonate.t3pks.terpene	phosphonate.terpene	resorcinol	siderophore	t1pks	t1pks.PUFA	t1pks.PUFA.otherks	t1pks.nrps	t1pks.otherks	t3pks	t3pks.terpene	terpene	transatpks
AG-390-P10	SWC-11	Northern edge of Sargasso Sea	Syto9-Prok	<0.5	1.8793	389,052	477,519	35	52,195	32	28	NA	AG-390-P10_NODE_8 (1507 bp)	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__OM1_clade;g__Candidatus_Actinomarina;s__?	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__OM1_clade;g__Candidatus_Actinomarina;s__?	ActinomarinaOM1	Actinobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-404-B23	SWC-08	HOT DCM region >30% narB (HLII and LLI)	Syto9-Prok	<0.5	1.5511	4,874,566	1,009,199	19	230,357	32	70	1.44	AG-404-B23_NODE_1 (1507 bp)	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__OM1_clade;g__Candidatus_Actinomarina;s__?	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__OM1_clade;g__Candidatus_Actinomarina;s__?	ActinomarinaOM1	Actinobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-404-I14	SWC-08	HOT DCM region >30% narB (HLII and LLI)	Syto9-Prok	<0.5	1.7322	4,884,220	1,016,532	16	307,009	32	71	1.43	AG-404-I14_NODE_6 (1491 bp)	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__OM1_clade;g__Candidatus_Actinomarina;s__?	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__OM1_clade;g__Candidatus_Actinomarina;s__?	ActinomarinaOM1	Actinobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-404-P04	SWC-08	HOT DCM region >30% narB (HLII and LLI)	Syto9-Prok	<0.5	1.6702	6,632,523	789,588	32	66,475	32	57	1.39	AG-404-P04_NODE_9 (1507 bp)	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__OM1_clade;g__Candidatus_Actinomarina;s__?	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__OM1_clade;g__Candidatus_Actinomarina;s__?	ActinomarinaOM1	Actinobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-410-G16	SWC-13	North Equatorial Current	Syto9-Prok	<0.5	1.5000	4,359,777	863,911	31	182,645	32	58	1.49	AG-410-G16_NODE_20 (1507 bp)	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__OM1_clade;g__Candidatus_Actinomarina;s__?	NA	ActinomarinaOM1	Actinobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-410-M23	SWC-13	North Equatorial Current	Syto9-Prok	<0.5	1.2000	4,092,108	836,749	35	116,697	32	65	1.29	AG-410-M23_NODE_7 (1506 bp)	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__OM1_clade;g__Candidatus_Actinomarina;s__?	NA	ActinomarinaOM1	Actinobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-414-E04	SWC-12	SW edge of Sargosso Sea, N of Puerto Rico	Syto9-Prok	<0.5	1.4833	4,309,190	979,116	27	215,667	32	73	1.34	AG-414-E04_NODE_5 (1507 bp)	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__OM1_clade;g__Candidatus_Actinomarina;s__?	NA	ActinomarinaOM1	Actinobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-414-G13	SWC-12	SW edge of Sargosso Sea, N of Puerto Rico	Syto9-Prok	<0.5	1.4000	12,614,275	1,110,800	11	335,021	32	74	1.5	AG-414-G13_NODE_2 (1507 bp)	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__OM1_clade;g__Candidatus_Actinomarina;s__?	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__OM1_clade;g__Candidatus_Actinomarina;s__?	ActinomarinaOM1	Actinobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-414-M13	SWC-12	SW edge of Sargosso Sea, N of Puerto Rico	Syto9-Prok	<0.5	1.5167	3,623,607	936,431	25	252,318	32	51	1.84	AG-414-M13_NODE_10 (1312 bp)	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__OM1_clade;g__Candidatus_Actinomarina;s__?	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__OM1_clade;g__Candidatus_Actinomarina;s__?	ActinomarinaOM1	Actinobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-414-P03	SWC-12	SW edge of Sargosso Sea, N of Puerto Rico	Syto9-Prok	<0.5	1.3667	8,388,921	977,968	31	140,817	32	62	1.58	AG-414-P03_NODE_7 (1491 bp)	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__OM1_clade;g__Candidatus_Actinomarina;s__?	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__OM1_clade;g__Candidatus_Actinomarina;s__?	ActinomarinaOM1	Actinobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-422-A14	SWC-14	Coastal North Africa	Syto9-Prok	<0.5	1.6333	3,196,987	609,884	49	56,524	32	35	NA	AG-422-A14_NODE_25 (1508 bp)	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__OM1_clade;g__Candidatus_Actinomarina;s__?	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__OM1_clade;g__Candidatus_Actinomarina;s__?	ActinomarinaOM1	Actinobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-422-A20	SWC-14	Coastal North Africa	Syto9-Prok	<0.5	1.6667	378,389	321,792	32	47,710	32	29	NA	AG-422-A20_NODE_26 (1486 bp)	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__OM1_clade;g__Candidatus_Actinomarina;s__?	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__OM1_clade;g__Candidatus_Actinomarina;s__?	ActinomarinaOM1	Actinobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-422-B20	SWC-14	Coastal North Africa	Syto9-Prok	<0.5	1.4000	3,112,374	681,545	43	61,439	33	42	NA	AG-422-B20_NODE_4 (1505 bp)	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__OM1_clade;g__Candidatus_Actinomarina;s__?	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__OM1_clade;g__Candidatus_Actinomarina;s__?	ActinomarinaOM1	Actinobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-422-B21	SWC-14	Coastal North Africa	Syto9-Prok	<0.5	1.6333	3,418,731	422,070	26	64,105	32	13	NA	AG-422-B21_NODE_20 (1487 bp)	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__OM1_clade;g__Candidatus_Actinomarina;s__?	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__OM1_clade;g__Candidatus_Actinomarina;s__?	ActinomarinaOM1	Actinobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-422-C10	SWC-14	Coastal North Africa	Syto9-Prok	<0.5	1.3667	3,963,645	1,032,152	12	241,471	32	75	1.38	AG-422-C10_NODE_3 (1508 bp)	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__OM1_clade;g__Candidatus_Actinomarina;s__?	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__OM1_clade;g__Candidatus_Actinomarina;s__?	ActinomarinaOM1	Actinobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-422-C19	SWC-14	Coastal North Africa	Syto9-Prok	<0.5	1.8333	448,124	753,261	35	116,152	32	50	1.51	AG-422-C19_NODE_2 (1508 bp)	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__OM1_clade;g__Candidatus_Actinomarina;s__?	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__OM1_clade;g__Candidatus_Actinomarina;s__?	ActinomarinaOM1	Actinobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-422-E15	SWC-14	Coastal North Africa	Syto9-Prok	<0.5	1.9667	451,128	631,092	37	65,878	33	49	NA	AG-422-E15_NODE_32 (1164 bp)	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__OM1_clade;g__Candidatus_Actinomarina;s__?	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__OM1_clade;g__Candidatus_Actinomarina;s__?	ActinomarinaOM1	Actinobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-422-J23	SWC-14	Coastal North Africa	Syto9-Prok	<0.5	1.2167	10,708,375	1,073,813	7	444,160	32	71	1.51	AG-422-J23_NODE_1 (1491 bp)	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__OM1_clade;g__Candidatus_Actinomarina;s__?	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__OM1_clade;g__Candidatus_Actinomarina;s__?	ActinomarinaOM1	Actinobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-422-P13	SWC-14	Coastal North Africa	Syto9-Prok	<0.5	1.3167	11,222,303	1,002,500	35	251,430	32	66	1.52	AG-422-P13_NODE_1 (1491 bp)	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__OM1_clade;g__Candidatus_Actinomarina;s__?	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__OM1_clade;g__Candidatus_Actinomarina;s__?	ActinomarinaOM1	Actinobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-426-D23	SWC-15	Off the North American Shelf, SE of WHOI	Syto9-Prok	<0.5	1.1833	10,671,778	964,287	18	268,231	33	68	1.42	AG-426-D23_NODE_5 (1505 bp)	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__OM1_clade;g__Candidatus_Actinomarina;s__?	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__OM1_clade;g__Candidatus_Actinomarina;s__?	ActinomarinaOM1	Actinobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-426-F13	SWC-15	Off the North American Shelf, SE of WHOI	Syto9-Prok	<0.5	1.3333	3,472,061	994,976	28	136,180	33	73	1.36	AG-426-F13_NODE_5 (1506 bp)	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__OM1_clade;g__Candidatus_Actinomarina;s__?	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__OM1_clade;g__Candidatus_Actinomarina;s__?	ActinomarinaOM1	Actinobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-426-J07	SWC-15	Off the North American Shelf, SE of WHOI	Syto9-Prok	<0.5	1.3667	3,729,630	890,900	19	141,227	32	63	1.41	AG-426-J07_NODE_1 (1507 bp)	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__OM1_clade;g__Candidatus_Actinomarina;s__?	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__OM1_clade;g__Candidatus_Actinomarina;s__?	ActinomarinaOM1	Actinobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-426-J16	SWC-15	Off the North American Shelf, SE of WHOI	Syto9-Prok	<0.5	1.3000	3,320,380	1,023,494	25	163,475	32	70	1.46	AG-426-J16_NODE_1 (1491 bp)	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__OM1_clade;g__Candidatus_Actinomarina;s__?	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__OM1_clade;g__Candidatus_Actinomarina;s__?	ActinomarinaOM1	Actinobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-426-K05	SWC-15	Off the North American Shelf, SE of WHOI	Syto9-Prok	<0.5	1.7167	377,570	121,358	4	59,737	33	21	NA	AG-426-K05_NODE_3 (1491 bp)	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__OM1_clade;g__Candidatus_Actinomarina;s__?	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__OM1_clade;g__Candidatus_Actinomarina;s__?	ActinomarinaOM1	Actinobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-426-L21	SWC-15	Off the North American Shelf, SE of WHOI	Syto9-Prok	<0.5	1.3333	3,905,940	989,946	27	276,877	33	71	1.39	AG-426-L21_NODE_10 (1506 bp)	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__OM1_clade;g__Candidatus_Actinomarina;s__?	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__OM1_clade;g__Candidatus_Actinomarina;s__?	ActinomarinaOM1	Actinobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-426-M18	SWC-15	Off the North American Shelf, SE of WHOI	Syto9-Prok	<0.5	1.4167	3,585,203	1,032,041	17	197,761	32	68	1.52	AG-426-M18_NODE_1 (1491 bp)	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__OM1_clade;g__Candidatus_Actinomarina;s__?	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__OM1_clade;g__Candidatus_Actinomarina;s__?	ActinomarinaOM1	Actinobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-430-E05	SWC-16	Over Mid-Atlantic Ridge	Syto9-Prok	<0.5	1.7500	2,513,017	792,380	29	142,604	33	50	1.58	AG-430-E05_NODE_1 (1499 bp)	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__OM1_clade;g__Candidatus_Actinomarina;s__?	NA	ActinomarinaOM1	Actinobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-430-E08	SWC-16	Over Mid-Atlantic Ridge	Syto9-Prok	<0.5	2.0000	529,599	762,423	31	95,594	32	41	NA	AG-430-E08_NODE_11 (1491 bp)	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__OM1_clade;g__Candidatus_Actinomarina;s__?	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__OM1_clade;g__Candidatus_Actinomarina;s__?	ActinomarinaOM1	Actinobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-430-M11	SWC-16	Over Mid-Atlantic Ridge	Syto9-Prok	<0.5	1.4000	3,294,200	1,017,496	38	134,616	32	64	1.59	AG-430-M11_NODE_2 (1491 bp)	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__OM1_clade;g__Candidatus_Actinomarina;s__?	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__OM1_clade;g__Candidatus_Actinomarina;s__?	ActinomarinaOM1	Actinobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-430-M19	SWC-16	Over Mid-Atlantic Ridge	Syto9-Prok	<0.5	1.2333	11,817,109	860,591	32	152,531	33	61	1.41	AG-430-M19_NODE_18_length_7504_cov_47.5772_ID_35 (1505 bp)	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__OM1_clade;g__Candidatus_Actinomarina;s__?	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__OM1_clade;g__Candidatus_Actinomarina;s__?	ActinomarinaOM1	Actinobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-430-N17	SWC-16	Over Mid-Atlantic Ridge	Syto9-Prok	<0.5	1.3833	3,569,888	654,032	31	65,717	33	49	NA	AG-430-N17_NODE_4 (1499 bp)	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__OM1_clade;g__Candidatus_Actinomarina;s__?	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__OM1_clade;g__Candidatus_Actinomarina;s__?	ActinomarinaOM1	Actinobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-430-O18	SWC-16	Over Mid-Atlantic Ridge	Syto9-Prok	<0.5	1.2333	6,883,113	924,000	31	88,052	32	64	1.44	AG-430-O18_NODE_2_length_82260_cov_40.4942_ID_3 (1507 bp)	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__OM1_clade;g__Candidatus_Actinomarina;s__?	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__OM1_clade;g__Candidatus_Actinomarina;s__?	ActinomarinaOM1	Actinobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-435-A07	SWC-17	SE edge of Sargasso Sea	Syto9-Prok	<0.5	1.6167	3,230,874	992,887	31	143,157	32	50	1.99	AG-435-A07_NODE_8 (1507 bp)	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__OM1_clade;g__Candidatus_Actinomarina;s__?	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__OM1_clade;g__Candidatus_Actinomarina;s__?	ActinomarinaOM1	Actinobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-435-F08	SWC-17	SE edge of Sargasso Sea	Syto9-Prok	<0.5	1.6667	2,890,699	615,322	33	70,903	32	38	NA	AG-435-F08_NODE_4 (1047 bp)	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__OM1_clade;g__Candidatus_Actinomarina;s__?	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__OM1_clade;g__Candidatus_Actinomarina;s__?	ActinomarinaOM1	Actinobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-439-A17	SWC-18	TENATSO time-series station	Syto9-Prok	<0.5	1.6333	3,515,221	1,023,225	33	190,991	33	70	1.46	AG-439-A17_NODE_10 (1505 bp)	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__OM1_clade;g__Candidatus_Actinomarina;s__?	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__OM1_clade;g__Candidatus_Actinomarina;s__?	ActinomarinaOM1	Actinobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-439-B05	SWC-18	TENATSO time-series station	Syto9-Prok	<0.5	1.7333	3,091,706	601,224	42	82,769	33	37	NA	AG-439-B05_NODE_3 (1506 bp)	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__OM1_clade;g__Candidatus_Actinomarina;s__?	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__OM1_clade;g__Candidatus_Actinomarina;s__?	ActinomarinaOM1	Actinobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-439-J04	SWC-18	TENATSO time-series station	Syto9-Prok	<0.5	1.9667	3,176,681	771,205	43	66,502	31	42	NA	AG-439-J04_NODE_10 (1507 bp)	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__OM1_clade;g__Candidatus_Actinomarina;s__?	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__OM1_clade;g__Candidatus_Actinomarina;s__?	ActinomarinaOM1	Actinobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-439-K09	SWC-18	TENATSO time-series station	Syto9-Prok	<0.5	2.0000	3,347,528	677,666	40	139,314	32	40	NA	AG-439-K09_NODE_19 (1105 bp)	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__OM1_clade;g__Candidatus_Actinomarina;s__?	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__OM1_clade;g__Candidatus_Actinomarina;s__?	ActinomarinaOM1	Actinobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-439-L07	SWC-18	TENATSO time-series station	Syto9-Prok	<0.5	1.9167	2,912,115	899,082	38	138,149	32	61	1.47	AG-439-L07_NODE_3 (1491 bp)	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__OM1_clade;g__Candidatus_Actinomarina;s__?	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__OM1_clade;g__Candidatus_Actinomarina;s__?	ActinomarinaOM1	Actinobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-439-N06	SWC-18	TENATSO time-series station	Syto9-Prok	<0.5	1.9333	3,124,754	779,218	45	121,020	35	52	1.5	AG-439-N06_NODE_9 (1485 bp)	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__OM1_clade;g__Candidatus_Actinomarina;s__?	NA	ActinomarinaOM1	Actinobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-447-B23	SWC-19	Off the SW coast of South Africa	Syto9-Prok	<0.5	1.6833	3,896,181	615,747	41	57,026	33	44	NA	AG-447-B23_NODE_4 (1506 bp)	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__OM1_clade;g__Candidatus_Actinomarina;s__?	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__OM1_clade;g__Candidatus_Actinomarina;s__?	ActinomarinaOM1	Actinobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-447-C10	SWC-19	Off the SW coast of South Africa	Syto9-Prok	<0.5	1.6833	3,704,078	924,367	35	101,652	33	54	1.71	AG-447-C10_NODE_8 (1505 bp)	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__OM1_clade;g__Candidatus_Actinomarina;s__?	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__OM1_clade;g__Candidatus_Actinomarina;s__?	ActinomarinaOM1	Actinobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-447-D11	SWC-19	Off the SW coast of South Africa	Syto9-Prok	<0.5	1.7000	3,778,393	908,530	33	135,180	33	60	1.51	AG-447-D11_NODE_21 (1505 bp)	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__OM1_clade;g__Candidatus_Actinomarina;s__?	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__OM1_clade;g__Candidatus_Actinomarina;s__?	ActinomarinaOM1	Actinobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
