SAG	Sample	Sample feature	FACS mode	Estimated cell diameter (μm)	WGA-X Cp (h)	Raw read count	Assembly size (bp)	Final contigs count	Max contig length	GC content (%)	Genome completeness (%)	Estimated genome size (Mbp)	SSU contig	SSU classification CREST/SILVA	Screened 16S Crest/SILVA	Lineage	Phylum	PUFA	acyl_amino_acids	arylpolyene	bacteriocin	bacteriocin.nrps	bacteriocin.terpene	ectoine	hserlactone	ladderane	lantipeptide	lantipeptide.nrps	lassopeptide	microcin	nrps	nucleoside	other	otherks	otherks.butyrolactone.nrps	phosphonate	phosphonate.t3pks.terpene	phosphonate.terpene	resorcinol	siderophore	t1pks	t1pks.PUFA	t1pks.PUFA.otherks	t1pks.nrps	t1pks.otherks	t3pks	t3pks.terpene	terpene	transatpks
AG-313-L21	SWC-01	Oxygenated surface water	Syto9-Prok	<0.5	1.4482	4,319,645	846,662	54	71,298	38	61	1.39	AG-313-L21_NODE_3 (1532 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__ZD0405;g__?;s__?	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__?;g__?;s__?	ZD0405	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-313-M04	SWC-01	Oxygenated surface water	Syto9-Prok	<0.5	1.7750	240,338	534,855	40	53,910	30	31	NA	AG-313-M04_NODE_1 (1502 bp)	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__NS2b_marine_group;s__?	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__NS2b_marine_group;s__?	NS2b	Bacteroidetes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-313-M10	SWC-01	Oxygenated surface water	Syto9-Prok	<0.5	1.6600	3,901,445	973,581	55	78,690	29	79	1.23	AG-313-M10_NODE_5 (1448 bp)	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	SAR11_Surface1	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AG-313-N11	SWC-01	Oxygenated surface water	Syto9-Prok	0.6	1.4083	75,527	312,408	35	52,617	53	0	NA	AG-313-N11_NODE_3 (1535 bp)	k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Rubritalecea;g__Roseibacillus;s__?	k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Rubritalecea;g__Roseibacillus;s__?	Other	Verrucomicrobia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-313-N13	SWC-01	Oxygenated surface water	Syto9-Prok	<0.5	1.6295	3,852,888	1,121,101	49	112,070	30	58	1.93	AG-313-N13_NODE_4 (1453 bp)	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__AEGEAN-169_marine_group;s__?	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__AEGEAN-169_marine_group;s__?	AEGEAN-169	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-313-N16	SWC-01	Oxygenated surface water	Syto9-Prok	<0.5	1.7771	278,441	322,213	37	49,366	29	24	NA	AG-313-N16_NODE_8 (1473 bp)	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	SAR11_Surface1	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-313-O08	SWC-01	Oxygenated surface water	Syto9-Prok	<0.5	1.6401	3,223,156	1,136,481	66	83,436	36	53	2.14	AG-313-O08_NODE_28 (1222 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?	SAR86	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-313-O16	SWC-01	Oxygenated surface water	Syto9-Prok	<0.5	1.7991	388,991	352,324	41	44,900	29	18	NA	AG-313-O16_NODE_6 (1448 bp)	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	SAR11_Surface1	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AG-313-O22	SWC-01	Oxygenated surface water	Syto9-Prok	<0.5	1.9495	397,697	305,814	36	29,225	30	13	NA	AG-313-O22_NODE_13 (1448 bp)	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	SAR11_Surface1	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-313-P18	SWC-01	Oxygenated surface water	Syto9-Prok	<0.5	1.8913	748,397	206,950	27	26,568	30	13	NA	AG-313-P18_NODE_1 (1467 bp)	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	SAR11_Surface1	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-319-A01	SWC-02	Secondary DCM, oxygen deplete	Syto9-Prok	<0.5	1.6471	3,857,708	757,834	57	57,894	33	57	1.33	AG-319-A01_NODE_6 (1473 bp)	k__Archaea;p__Thaumarchaeota;c__Nitrososphaeria;o__Ca._Nitrosopumilales;f__Ca._Nitrosopelagicus_family_incertae_sedis;g__Ca._Nitrosopelagicus;s__?	NA	Ca.Nitrosopumilales	Thaumarchaeota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-319-A09	SWC-02	Secondary DCM, oxygen deplete	Syto9-Prok	<0.5	1.7474	4,135,018	1,411,673	57	138,097	29	71	1.99	AG-319-A09_NODE_7 (1486 bp)	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__NS4_marine_group;s__?	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__NS4_marine_group;s__?	NS4	Bacteroidetes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AG-319-A11	SWC-02	Secondary DCM, oxygen deplete	Syto9-Prok	<0.5	1.6785	534,854	1,006,355	46	108,640	36	44	NA	AG-319-A11_NODE_10 (1497 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?	SAR86	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-319-A17	SWC-02	Secondary DCM, oxygen deplete	Syto9-Prok	<0.5	2.1617	958,567	118,215	20	12,429	38	6	NA	AG-319-A17_NODE_19 (1532 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__ZD0405;g__?;s__?	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__?;g__?;s__?	ZD0405	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-319-B06	SWC-02	Secondary DCM, oxygen deplete	Syto9-Prok	<0.5	2.3268	1,120,612	247,886	35	17,808	29	20	NA	AG-319-B06_NODE_28 (1433 bp)	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	SAR11_Surface1	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-319-B07	SWC-02	Secondary DCM, oxygen deplete	Syto9-Prok	<0.5	1.9587	3,727,220	811,722	57	60,900	29	41	NA	AG-319-B07_NODE_16 (1509 bp)	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__NS4_marine_group;s__?	NA	NS4	Bacteroidetes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AG-319-B10	SWC-02	Secondary DCM, oxygen deplete	Syto9-Prok	<0.5	1.7287	723,301	831,017	43	85,101	32	47	NA	AG-319-B10_NODE_8 (1480 bp)	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__NS9_marine_group;g__?;s__?	NA	NS9	Bacteroidetes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-319-B23	SWC-02	Secondary DCM, oxygen deplete	Syto9-Prok	<0.5	1.6184	3,789,427	1,273,972	44	166,360	30	64	1.99	AG-319-B23_NODE_1 (1495 bp)	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__NS2b_marine_group;s__?	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__NS2b_marine_group;s__?	NS2b	Bacteroidetes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-319-C04	SWC-02	Secondary DCM, oxygen deplete	Syto9-Prok	<0.5	2.1397	1,070,645	154,460	29	15,747	29	8	NA	AG-319-C04_NODE_10 (917 bp)	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	SAR11_Surface1	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-319-C06	SWC-02	Secondary DCM, oxygen deplete	Syto9-Prok	<0.5	1.6895	1,132,755	1,150,176	57	91,379	29	47	NA	AG-319-C06_NODE_2 (1486 bp)	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__NS4_marine_group;s__?	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__NS4_marine_group;s__?	NS4	Bacteroidetes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AG-319-C11	SWC-02	Secondary DCM, oxygen deplete	Syto9-Prok	<0.5	1.8347	3,334,064	1,219,719	101	62,652	34	47	NA	AG-319-C11_NODE_2 (1488 bp)	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Cryomorphaceae;g__?;s__?	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Cryomorphaceae;g__?;s__?	Cryomorphaceae	Bacteroidetes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-319-C13	SWC-02	Secondary DCM, oxygen deplete	Syto9-Prok	<0.5	1.9770	3,154,588	716,370	73	36,500	30	36	NA	AG-319-C13_NODE_64 (1453 bp)	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__AEGEAN-169_marine_group;s__?	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__AEGEAN-169_marine_group;s__?	AEGEAN-169	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-319-C19	SWC-02	Secondary DCM, oxygen deplete	Syto9-Prok	<0.5	1.8482	4,001,451	527,359	52	29,437	29	26	NA	AG-319-C19_NODE_13 (1433 bp)	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	SAR11_Surface1	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-319-C21	SWC-02	Secondary DCM, oxygen deplete	Syto9-Prok	<0.5	1.9968	4,464,512	961,276	86	58,514	31	46	NA	AG-319-C21_NODE_85 (619 bp)	k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Flammeovirgaceae;g__Marinoscillum;s__?	k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Flammeovirgaceae;g__Marinoscillum;s__?	Marinoscillum	Bacteroidetes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-319-D05	SWC-02	Secondary DCM, oxygen deplete	Syto9-Prok	<0.5	1.6938	2,991,207	1,151,268	62	97,177	37	65	1.77	AG-319-D05_NODE_5 (1532 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__ZD0405;g__?;s__?	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__?;g__?;s__?	ZD0405	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-319-D07	SWC-02	Secondary DCM, oxygen deplete	Syto9-Prok	<0.5	1.6921	3,213,643	1,325,711	58	113,938	29	87	1.52	AG-319-D07_NODE_12 (1460 bp)	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__AEGEAN-169_marine_group;s__?	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__AEGEAN-169_marine_group;s__?	AEGEAN-169	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-319-D09	SWC-02	Secondary DCM, oxygen deplete	Syto9-Prok	<0.5	1.5773	3,228,128	1,478,601	34	210,508	37	92	1.61	AG-319-D09_NODE_4 (1532 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__ZD0405;g__?;s__?	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__?;g__?;s__?	ZD0405	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-319-D11	SWC-02	Secondary DCM, oxygen deplete	Syto9-Prok	<0.5	2.4493	983,837	226,213	38	19,822	29	4	NA	AG-319-D11_NODE_15 (1448 bp)	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	SAR11_Surface1	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-319-D18	SWC-02	Secondary DCM, oxygen deplete	Syto9-Prok	<0.5	1.8688	3,439,723	849,162	58	65,087	39	43	NA	AG-319-D18_NODE_2 (1444 bp)	k__Archaea;p__Euryarchaeota;c__Thermoplasmata;o__Marine_Group_II;f__?;g__?;s__?	NA	MGII	Euryarchaeota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
AG-319-D20	SWC-02	Secondary DCM, oxygen deplete	Syto9-Prok	<0.5	1.8191	712,320	588,182	42	38,631	30	41	NA	AG-319-D20_NODE_2 (1495 bp)	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__NS2b_marine_group;s__?	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__NS2b_marine_group;s__?	NS2b	Bacteroidetes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-319-E03	SWC-02	Secondary DCM, oxygen deplete	Syto9-Prok	<0.5	1.8135	3,421,645	925,269	55	76,884	30	59	1.57	AG-319-E03_NODE_24 (1460 bp)	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__AEGEAN-169_marine_group;s__?	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__AEGEAN-169_marine_group;s__?	AEGEAN-169	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-319-E05	SWC-02	Secondary DCM, oxygen deplete	Syto9-Prok	<0.5	1.6209	2,957,822	1,283,062	135	33,803	42	24	NA	AG-319-E05_NODE_30 (1474 bp)	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__SAR324_clade(Marine_group_B);f__?;g__?;s__?	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__SAR324_clade(Marine_group_B);f__?;g__?;s__?	SAR324	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
AG-319-E09	SWC-02	Secondary DCM, oxygen deplete	Syto9-Prok	<0.5	1.8518	2,870,880	777,350	50	87,647	43	48	NA	AG-319-E09_NODE_42 (698 bp)	k__Archaea;p__Euryarchaeota;c__Thermoplasmata;o__Marine_Group_II;f__?;g__?;s__?	NA	MGII	Euryarchaeota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-319-E10	SWC-02	Secondary DCM, oxygen deplete	Syto9-Prok	<0.5	1.5921	3,597,782	996,159	51	69,925	38	56	1.78	AG-319-E10_NODE_5 (1532 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__ZD0405;g__?;s__?	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__?;g__?;s__?	ZD0405	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-319-E19	SWC-02	Secondary DCM, oxygen deplete	Syto9-Prok	<0.5	1.6177	4,036,228	554,571	47	60,126	42	19	NA	AG-319-E19_NODE_10 (1474 bp)	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__SAR324_clade(Marine_group_B);f__?;g__?;s__?	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__SAR324_clade(Marine_group_B);f__?;g__?;s__?	SAR324	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-319-E20	SWC-02	Secondary DCM, oxygen deplete	Syto9-Prok	<0.5	1.6714	3,523,081	1,123,459	82	81,761	33	49	NA	AG-319-E20_NODE_9 (1484 bp)	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__?;s__?	NA	Other	Bacteroidetes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AG-319-E22	SWC-02	Secondary DCM, oxygen deplete	Syto9-Prok	<0.5	1.5038	3,389,019	953,812	43	150,065	36	64	1.49	AG-319-E22_NODE_20 (1508 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SAR86_clade;g__?;s__?	SAR86	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-319-F02	SWC-02	Secondary DCM, oxygen deplete	Syto9-Prok	<0.5	1.6527	3,041,594	639,843	84	30,750	43	38	NA	AG-319-F02_NODE_15 (1441 bp)	k__Archaea;p__Euryarchaeota;c__Thermoplasmata;o__Marine_Group_II;f__?;g__?;s__?	NA	MGII	Euryarchaeota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AG-319-F03	SWC-02	Secondary DCM, oxygen deplete	Syto9-Prok	<0.5	1.7092	3,097,269	1,143,080	93	53,943	32	40	NA	AG-319-F03_NODE_6 (1451 bp)	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__SAR116_clade;g__?;s__?	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__SAR116_clade;g__?;s__?	SAR116	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-319-F04	SWC-02	Secondary DCM, oxygen deplete	Syto9-Prok	<0.5	1.6998	3,329,785	915,055	73	50,991	37	50	1.83	AG-319-F04_NODE_21 (898 bp)	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__ZD0405;g__?;s__?	NA	ZD0405	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-319-F15	SWC-02	Secondary DCM, oxygen deplete	Syto9-Prok	0.53	1.4972	3,309,570	2,393,638	150	111,701	49	65	3.68	AG-319-F15_NODE_3 (1422 bp)	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Ascidiaceihabitans;s__?	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Ascidiaceihabitans;s__?	Rhodobacteraceae_Unclass	Proteobacteria	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-319-F16	SWC-02	Secondary DCM, oxygen deplete	Syto9-Prok	<0.5	1.5811	3,733,199	1,221,111	51	144,355	33	50	2.44	AG-319-F16_NODE_7 (1488 bp)	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__NS5_marine_group;s__?	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__NS5_marine_group;s__?	NS5	Bacteroidetes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AG-319-F18	SWC-02	Secondary DCM, oxygen deplete	Syto9-Prok	<0.5	1.6311	6,304,177	1,134,287	42	148,531	29	80	1.42	AG-319-F18_NODE_2_length_98605_cov_46.0345_ID_3 (1448 bp)	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__SAR11_clade;f__Surface_1;g__?;s__?	SAR11_Surface1	Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AG-319-F19	SWC-02	Secondary DCM, oxygen deplete	Syto9-Prok	<0.5	1.6990	4,169,687	614,746	39	97,824	33	53	1.16	AG-319-F19_NODE_2 (1473 bp)	k__Archaea;p__Thaumarchaeota;c__Nitrososphaeria;o__Ca._Nitrosopumilales;f__Ca._Nitrosopelagicus_family_incertae_sedis;g__Ca._Nitrosopelagicus;s__?	NA	Ca.Nitrosopumilales	Thaumarchaeota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AG-319-F21	SWC-02	Secondary DCM, oxygen deplete	Syto9-Prok	<0.5	1.6138	3,602,008	1,206,773	64	80,055	29	61	1.98	AG-319-F21_NODE_12 (1026 bp)	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__NS4_marine_group;s__?	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__NS4_marine_group;s__?	NS4	Bacteroidetes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AG-319-G02	SWC-02	Secondary DCM, oxygen deplete	Syto9-Prok	<0.5	1.9878	2,801,718	993,819	79	78,837	29	42	NA	AG-319-G02_NODE_78 (1128 bp)	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__?;s__?	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__NS4_marine_group;s__?	Other	Bacteroidetes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
AG-319-G05	SWC-02	Secondary DCM, oxygen deplete	Syto9-Prok	<0.5	1.6486	2,953,347	527,025	35	55,407	43	28	NA	AG-319-G05_NODE_6 (1441 bp)	k__Archaea;p__Euryarchaeota;c__Thermoplasmata;o__Marine_Group_II;f__?;g__?;s__?	NA	MGII	Euryarchaeota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
